poll_info,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,year,state,candidate,pct
2016-alaska-president-trump-vs-clinton,26094,Moore (R-Murkowski),2016-10-05,2016-10-06,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Trump,37
2016-alaska-president-trump-vs-clinton,26094,Moore (R-Murkowski),2016-10-05,2016-10-06,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Clinton,34
2016-alaska-president-trump-vs-clinton,26094,Moore (R-Murkowski),2016-10-05,2016-10-06,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Johnson,10
2016-alaska-president-trump-vs-clinton,26094,Moore (R-Murkowski),2016-10-05,2016-10-06,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,McMullin,NA
2016-alaska-president-trump-vs-clinton,26094,Moore (R-Murkowski),2016-10-05,2016-10-06,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Other,2
2016-alaska-president-trump-vs-clinton,26094,Moore (R-Murkowski),2016-10-05,2016-10-06,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Undecided,18
2016-alaska-president-trump-vs-clinton,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,2016,alaska,Trump,46
2016-alaska-president-trump-vs-clinton,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,2016,alaska,Clinton,42
2016-alaska-president-trump-vs-clinton,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,2016,alaska,Johnson,NA
2016-alaska-president-trump-vs-clinton,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,2016,alaska,McMullin,NA
2016-alaska-president-trump-vs-clinton,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,2016,alaska,Other,NA
2016-alaska-president-trump-vs-clinton,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,2016,alaska,Undecided,12
2016-alaska-president-trump-vs-clinton,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Trump,39
2016-alaska-president-trump-vs-clinton,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Clinton,31
2016-alaska-president-trump-vs-clinton,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Johnson,9
2016-alaska-president-trump-vs-clinton,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,McMullin,NA
2016-alaska-president-trump-vs-clinton,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Other,4
2016-alaska-president-trump-vs-clinton,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Undecided,16
2016-alaska-president-trump-vs-clinton,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,2016,alaska,Trump,47
2016-alaska-president-trump-vs-clinton,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,2016,alaska,Clinton,39
2016-alaska-president-trump-vs-clinton,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,2016,alaska,Johnson,NA
2016-alaska-president-trump-vs-clinton,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,2016,alaska,McMullin,NA
2016-alaska-president-trump-vs-clinton,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,2016,alaska,Other,NA
2016-alaska-president-trump-vs-clinton,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,2016,alaska,Undecided,14
2016-alaska-president-trump-vs-clinton,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Trump,39
2016-alaska-president-trump-vs-clinton,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Clinton,29
2016-alaska-president-trump-vs-clinton,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Johnson,10
2016-alaska-president-trump-vs-clinton,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,McMullin,NA
2016-alaska-president-trump-vs-clinton,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Other,4
2016-alaska-president-trump-vs-clinton,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,2016,alaska,Undecided,17
2016-alabama-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,2016,alabama,Trump,55
2016-alabama-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,2016,alabama,Clinton,36
2016-alabama-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,2016,alabama,Undecided,2
2016-alabama-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,2016,alabama,Trump,58
2016-alabama-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,2016,alabama,Clinton,37
2016-alabama-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,2016,alabama,Undecided,5
2016-alabama-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,2016,alabama,Trump,54
2016-alabama-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,2016,alabama,Clinton,38
2016-alabama-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,2016,alabama,Undecided,8
2016-alabama-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,2016,alabama,Trump,55
2016-alabama-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,2016,alabama,Clinton,35
2016-alabama-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,2016,alabama,Undecided,3
2016-alabama-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,2016,alabama,Trump,58
2016-alabama-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,2016,alabama,Clinton,37
2016-alabama-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,2016,alabama,Undecided,5
2016-alabama-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,2016,alabama,Trump,52
2016-alabama-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,2016,alabama,Clinton,36
2016-alabama-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,2016,alabama,Undecided,2
2016-alabama-president-trump-vs-clinton,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,2016,alabama,Trump,57
2016-alabama-president-trump-vs-clinton,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,2016,alabama,Clinton,38
2016-alabama-president-trump-vs-clinton,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,2016,alabama,Undecided,NA
2016-alabama-president-trump-vs-clinton,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,2016,alabama,Trump,54
2016-alabama-president-trump-vs-clinton,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,2016,alabama,Clinton,38
2016-alabama-president-trump-vs-clinton,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,2016,alabama,Undecided,8
2016-alabama-president-trump-vs-clinton,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,2016,alabama,Trump,57
2016-alabama-president-trump-vs-clinton,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,2016,alabama,Clinton,37
2016-alabama-president-trump-vs-clinton,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,2016,alabama,Undecided,6
2016-alabama-president-trump-vs-clinton,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,2016,alabama,Trump,59
2016-alabama-president-trump-vs-clinton,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,2016,alabama,Clinton,36
2016-alabama-president-trump-vs-clinton,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,2016,alabama,Undecided,NA
2016-alabama-president-trump-vs-clinton,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,2016,alabama,Trump,53
2016-alabama-president-trump-vs-clinton,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,2016,alabama,Clinton,40
2016-alabama-president-trump-vs-clinton,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,2016,alabama,Undecided,7
2016-alabama-president-trump-vs-clinton,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,2016,alabama,Trump,57
2016-alabama-president-trump-vs-clinton,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,2016,alabama,Clinton,36
2016-alabama-president-trump-vs-clinton,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,2016,alabama,Johnson,NA
2016-alabama-president-trump-vs-clinton,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,2016,alabama,McMullin,NA
2016-alabama-president-trump-vs-clinton,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,2016,alabama,Other,NA
2016-alabama-president-trump-vs-clinton,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,2016,alabama,Undecided,7
2016-texas-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,2016,texas,Trump,46
2016-texas-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,2016,texas,Clinton,43
2016-texas-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,2016,texas,Other,2
2016-texas-president-trump-vs-clinton,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,2016,texas,Undecided,3
2016-texas-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,2016,texas,Trump,54
2016-texas-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,2016,texas,Clinton,40
2016-texas-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,2016,texas,Other,6
2016-texas-president-trump-vs-clinton,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,2016,texas,Undecided,NA
2016-texas-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,2016,texas,Trump,49
2016-texas-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,2016,texas,Clinton,39
2016-texas-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,2016,texas,Other,NA
2016-texas-president-trump-vs-clinton,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,2016,texas,Undecided,12
2016-texas-president-trump-vs-clinton,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,2016,texas,Trump,49
2016-texas-president-trump-vs-clinton,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,2016,texas,Clinton,41
2016-texas-president-trump-vs-clinton,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,2016,texas,Other,8
2016-texas-president-trump-vs-clinton,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,2016,texas,Undecided,2
2016-texas-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,2016,texas,Trump,47
2016-texas-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,2016,texas,Clinton,41
2016-texas-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,2016,texas,Other,5
2016-texas-president-trump-vs-clinton,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,2016,texas,Undecided,NA
2016-texas-president-trump-vs-clinton,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,2016,texas,Trump,52
2016-texas-president-trump-vs-clinton,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,2016,texas,Clinton,39
2016-texas-president-trump-vs-clinton,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,2016,texas,Other,2
2016-texas-president-trump-vs-clinton,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,2016,texas,Undecided,4
2016-texas-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,2016,texas,Trump,55
2016-texas-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,2016,texas,Clinton,41
2016-texas-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,2016,texas,Other,5
2016-texas-president-trump-vs-clinton,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,2016,texas,Undecided,NA
2016-texas-president-trump-vs-clinton,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,2016,texas,Trump,45
2016-texas-president-trump-vs-clinton,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,2016,texas,Clinton,38
2016-texas-president-trump-vs-clinton,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,2016,texas,Other,NA
2016-texas-president-trump-vs-clinton,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,2016,texas,Undecided,10
2016-texas-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,2016,texas,Trump,47
2016-texas-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,2016,texas,Clinton,40
2016-texas-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,2016,texas,Other,6
2016-texas-president-trump-vs-clinton,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,2016,texas,Undecided,NA
2016-texas-president-trump-vs-clinton,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,2016,texas,Trump,45
2016-texas-president-trump-vs-clinton,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,2016,texas,Clinton,42
2016-texas-president-trump-vs-clinton,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,2016,texas,Johnson,NA
2016-texas-president-trump-vs-clinton,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,2016,texas,McMullin,NA
2016-texas-president-trump-vs-clinton,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,2016,texas,Other,7
2016-texas-president-trump-vs-clinton,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,2016,texas,Undecided,NA
2016-texas-president-trump-vs-clinton,26381,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1031,Internet,Nonpartisan,None,2016,texas,Trump,46
2016-texas-president-trump-vs-clinton,26381,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1031,Internet,Nonpartisan,None,2016,texas,Clinton,43
